subject,run,story_id,audio_path,audio_duration_s,events_path,meg_json_path,meg_fif_path,trig_start_s,trig_end_s,run_duration_s,duration_diff_s,sampling_frequency_hz,missing_start_trigger,auditory_delay_s,time_align_shift_s
06,56,56,stimuli/audio/story_56.wav,298.88,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-56_events.tsv,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-56_meg.json,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-56_meg.fif,6.748,305.597,298.849,0.031,1000.0,False,0.0395,10.65
06,57,57,stimuli/audio/story_57.wav,290.0,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-57_events.tsv,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-57_meg.json,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-57_meg.fif,10.378,300.332,289.954,0.046,1000.0,False,0.0395,10.65
06,58,58,stimuli/audio/story_58.wav,276.976,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-58_events.tsv,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-58_meg.json,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-58_meg.fif,7.107,284.028,276.921,0.055,1000.0,False,0.0395,10.65
06,59,59,stimuli/audio/story_59.wav,273.44,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-59_events.tsv,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-59_meg.json,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-59_meg.fif,7.132,280.519,273.387,0.053,1000.0,False,0.0395,10.65
06,5,05,stimuli/audio/story_5.wav,307.584,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-5_events.tsv,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-5_meg.json,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-5_meg.fif,8.729,316.292,307.563,0.021,1000.0,False,0.0395,10.65
06,60,60,stimuli/audio/story_60.wav,256.384,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-60_events.tsv,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-60_meg.json,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-60_meg.fif,6.226,262.545,256.319,0.065,1000.0,False,0.0395,10.65
06,6,06,stimuli/audio/story_6.wav,290.96,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-6_events.tsv,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-6_meg.json,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-6_meg.fif,9.254,300.168,290.914,0.046,1000.0,False,0.0395,10.65
06,7,07,stimuli/audio/story_7.wav,280.0,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-7_events.tsv,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-7_meg.json,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-7_meg.fif,10.499,290.469,279.97,0.03,1000.0,False,0.0395,10.65
06,8,08,stimuli/audio/story_8.wav,273.44,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-8_events.tsv,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-8_meg.json,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-8_meg.fif,12.842,286.229,273.387,0.053,1000.0,False,0.0395,10.65
06,9,09,stimuli/audio/story_9.wav,258.768,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-9_events.tsv,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-9_meg.json,derivatives/preprocessed_data/sub-06/MEG/sub-06_task-RDR_run-9_meg.fif,8.676,267.386,258.71,0.058,1000.0,False,0.0395,10.65
07,10,10,stimuli/audio/story_10.wav,240.0,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-10_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-10_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-10_meg.fif,6.964,246.894,239.93,0.07,1000.0,False,0.0395,10.65
07,11,11,stimuli/audio/story_11.wav,398.336,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-11_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-11_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-11_meg.fif,5.674,404.022,398.348,-0.012,1000.0,False,0.0395,10.65
07,12,12,stimuli/audio/story_12.wav,351.712,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-12_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-12_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-12_meg.fif,10.876,362.59,351.714,-0.002,1000.0,False,0.0395,10.65
07,13,13,stimuli/audio/story_13.wav,323.744,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-13_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-13_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-13_meg.fif,13.268,336.99,323.722,0.022,1000.0,False,0.0395,10.65
07,14,14,stimuli/audio/story_14.wav,318.992,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-14_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-14_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-14_meg.fif,13.721,332.678,318.957,0.035,1000.0,False,0.0395,10.65
07,15,15,stimuli/audio/story_15.wav,307.712,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-15_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-15_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-15_meg.fif,11.827,319.521,307.694,0.018,1000.0,False,0.0395,10.65
07,16,16,stimuli/audio/story_16.wav,294.496,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-16_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-16_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-16_meg.fif,5.738,300.194,294.456,0.04,1000.0,False,0.0395,10.65
07,17,17,stimuli/audio/story_17.wav,280.0,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-17_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-17_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-17_meg.fif,8.08,288.049,279.969,0.031,1000.0,False,0.0395,10.65
07,18,18,stimuli/audio/story_18.wav,274.48,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-18_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-18_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-18_meg.fif,7.414,281.841,274.427,0.053,1000.0,False,0.0395,10.65
07,19,19,stimuli/audio/story_19.wav,263.648,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-19_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-19_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-19_meg.fif,7.526,271.127,263.601,0.047,1000.0,False,0.0395,10.65
07,1,01,stimuli/audio/story_1.wav,406.416,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-1_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-1_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-1_meg.fif,7.709,414.15,406.441,-0.025,1000.0,False,0.0395,10.65
07,20,20,stimuli/audio/story_20.wav,240.224,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-20_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-20_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-20_meg.fif,6.329,246.499,240.17,0.054,1000.0,False,0.0395,10.65
07,21,21,stimuli/audio/story_21.wav,393.488,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-21_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-21_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-21_meg.fif,15.811,409.327,393.516,-0.028,1000.0,False,0.0395,10.65
07,22,22,stimuli/audio/story_22.wav,345.232,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-22_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-22_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-22_meg.fif,7.142,352.373,345.231,0.001,1000.0,False,0.0395,10.65
07,23,23,stimuli/audio/story_23.wav,322.608,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-23_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-23_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-23_meg.fif,7.536,330.117,322.581,0.027,1000.0,False,0.0395,10.65
07,24,24,stimuli/audio/story_24.wav,315.68,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-24_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-24_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-24_meg.fif,6.583,322.24,315.657,0.023,1000.0,False,0.0395,10.65
07,25,25,stimuli/audio/story_25.wav,304.896,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-25_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-25_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-25_meg.fif,7.276,312.137,304.861,0.035,1000.0,False,0.0395,10.65
07,26,26,stimuli/audio/story_26.wav,295.024,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-26_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-26_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-26_meg.fif,5.852,300.859,295.007,0.017,1000.0,False,0.0395,10.65
07,27,27,stimuli/audio/story_27.wav,284.848,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-27_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-27_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-27_meg.fif,12.439,297.24,284.801,0.047,1000.0,False,0.0395,10.65
07,28,28,stimuli/audio/story_28.wav,274.928,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-28_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-28_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-28_meg.fif,8.496,283.394,274.898,0.03,1000.0,False,0.0395,10.65
07,29,29,stimuli/audio/story_29.wav,265.504,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-29_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-29_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-29_meg.fif,6.211,271.663,265.452,0.052,1000.0,False,0.0395,10.65
07,2,02,stimuli/audio/story_2.wav,352.576,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-2_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-2_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-2_meg.fif,5.356,357.921,352.565,0.011,1000.0,False,0.0395,10.65
07,30,30,stimuli/audio/story_30.wav,240.624,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-30_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-30_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-30_meg.fif,5.804,246.364,240.56,0.064,1000.0,False,0.0395,10.65
07,31,31,stimuli/audio/story_31.wav,379.232,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-31_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-31_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-31_meg.fif,6.325,385.554,379.229,0.003,1000.0,False,0.0395,10.65
07,32,32,stimuli/audio/story_32.wav,335.84,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-32_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-32_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-32_meg.fif,17.781,353.598,335.817,0.023,1000.0,False,0.0395,10.65
07,33,33,stimuli/audio/story_33.wav,321.6,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-33_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-33_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-33_meg.fif,7.865,329.455,321.59,0.01,1000.0,False,0.0395,10.65
07,34,34,stimuli/audio/story_34.wav,310.832,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-34_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-34_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-34_meg.fif,7.174,317.989,310.815,0.017,1000.0,False,0.0395,10.65
07,35,35,stimuli/audio/story_35.wav,304.816,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-35_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-35_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-35_meg.fif,9.238,314.018,304.78,0.036,1000.0,False,0.0395,10.65
07,36,36,stimuli/audio/story_36.wav,296.432,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-36_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-36_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-36_meg.fif,5.039,301.446,296.407,0.025,1000.0,False,0.0395,10.65
07,37,37,stimuli/audio/story_37.wav,288.416,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-37_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-37_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-37_meg.fif,6.077,294.451,288.374,0.042,1000.0,False,0.0395,10.65
07,38,38,stimuli/audio/story_38.wav,275.632,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-38_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-38_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-38_meg.fif,10.04,285.638,275.598,0.034,1000.0,False,0.0395,10.65
07,39,39,stimuli/audio/story_39.wav,269.728,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-39_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-39_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-39_meg.fif,7.513,277.207,269.694,0.034,1000.0,False,0.0395,10.65
07,3,03,stimuli/audio/story_3.wav,320.0,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-3_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-3_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-3_meg.fif,7.783,327.762,319.979,0.021,1000.0,False,0.0395,10.65
07,40,40,stimuli/audio/story_40.wav,255.552,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-40_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-40_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-40_meg.fif,8.168,263.656,255.488,0.064,1000.0,False,0.0395,10.65
07,41,41,stimuli/audio/story_41.wav,368.0,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-41_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-41_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-41_meg.fif,9.585,377.578,367.993,0.007,1000.0,False,0.0395,10.65
07,42,42,stimuli/audio/story_42.wav,332.304,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-42_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-42_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-42_meg.fif,18.069,350.343,332.274,0.03,1000.0,False,0.0395,10.65
07,43,43,stimuli/audio/story_43.wav,320.192,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-43_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-43_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-43_meg.fif,6.888,327.067,320.179,0.013,1000.0,False,0.0395,10.65
07,44,44,stimuli/audio/story_44.wav,308.976,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-44_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-44_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-44_meg.fif,9.271,318.215,308.944,0.032,1000.0,False,0.0395,10.65
07,45,45,stimuli/audio/story_45.wav,301.264,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-45_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-45_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-45_meg.fif,21.414,322.664,301.25,0.014,1000.0,False,0.0395,10.65
07,46,46,stimuli/audio/story_46.wav,298.4,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-46_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-46_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-46_meg.fif,8.201,306.56,298.359,0.041,1000.0,False,0.0395,10.65
07,47,47,stimuli/audio/story_47.wav,288.976,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-47_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-47_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-47_meg.fif,22.613,311.557,288.944,0.032,1000.0,False,0.0395,10.65
07,48,48,stimuli/audio/story_48.wav,275.76,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-48_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-48_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-48_meg.fif,7.526,283.254,275.728,0.032,1000.0,False,0.0395,10.65
07,49,49,stimuli/audio/story_49.wav,273.392,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-49_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-49_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-49_meg.fif,6.434,279.789,273.355,0.037,1000.0,False,0.0395,10.65
07,4,04,stimuli/audio/story_4.wav,319.184,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-4_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-4_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-4_meg.fif,44.296,363.465,319.169,0.015,1000.0,False,0.0395,10.65
07,50,50,stimuli/audio/story_50.wav,256.272,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-50_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-50_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-50_meg.fif,6.628,262.845,256.217,0.055,1000.0,False,0.0395,10.65
07,51,51,stimuli/audio/story_51.wav,352.608,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-51_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-51_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-51_meg.fif,25.988,378.583,352.595,0.013,1000.0,False,0.0395,10.65
07,52,52,stimuli/audio/story_52.wav,323.088,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-52_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-52_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-52_meg.fif,10.856,333.926,323.07,0.018,1000.0,False,0.0395,10.65
07,53,53,stimuli/audio/story_53.wav,324.608,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-53_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-53_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-53_meg.fif,10.593,335.174,324.581,0.027,1000.0,False,0.0395,10.65
07,54,54,stimuli/audio/story_54.wav,308.4,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-54_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-54_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-54_meg.fif,10.119,318.493,308.374,0.026,1000.0,False,0.0395,10.65
07,55,55,stimuli/audio/story_55.wav,300.672,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-55_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-55_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-55_meg.fif,6.9,307.55,300.65,0.022,1000.0,False,0.0395,10.65
07,56,56,stimuli/audio/story_56.wav,298.88,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-56_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-56_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-56_meg.fif,6.505,305.354,298.849,0.031,1000.0,False,0.0395,10.65
07,57,57,stimuli/audio/story_57.wav,290.0,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-57_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-57_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-57_meg.fif,15.782,305.736,289.954,0.046,1000.0,False,0.0395,10.65
07,58,58,stimuli/audio/story_58.wav,276.976,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-58_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-58_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-58_meg.fif,8.525,285.454,276.929,0.047,1000.0,False,0.0395,10.65
07,59,59,stimuli/audio/story_59.wav,273.44,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-59_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-59_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-59_meg.fif,8.971,282.357,273.386,0.054,1000.0,False,0.0395,10.65
07,5,05,stimuli/audio/story_5.wav,307.584,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-5_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-5_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-5_meg.fif,9.562,317.126,307.564,0.02,1000.0,False,0.0395,10.65
07,60,60,stimuli/audio/story_60.wav,256.384,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-60_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-60_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-60_meg.fif,12.776,269.093,256.317,0.067,1000.0,False,0.0395,10.65
07,6,06,stimuli/audio/story_6.wav,290.96,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-6_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-6_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-6_meg.fif,7.337,298.251,290.914,0.046,1000.0,False,0.0395,10.65
07,7,07,stimuli/audio/story_7.wav,280.0,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-7_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-7_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-7_meg.fif,8.642,288.611,279.969,0.031,1000.0,False,0.0395,10.65
07,8,08,stimuli/audio/story_8.wav,273.44,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-8_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-8_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-8_meg.fif,17.959,291.345,273.386,0.054,1000.0,False,0.0395,10.65
07,9,09,stimuli/audio/story_9.wav,258.768,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-9_events.tsv,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-9_meg.json,derivatives/preprocessed_data/sub-07/MEG/sub-07_task-RDR_run-9_meg.fif,6.894,265.613,258.719,0.049,1000.0,False,0.0395,10.65
08,10,10,stimuli/audio/story_10.wav,240.0,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-10_events.tsv,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-10_meg.json,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-10_meg.fif,7.384,247.314,239.93,0.07,1000.0,False,0.0395,10.65
08,11,11,stimuli/audio/story_11.wav,398.336,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-11_events.tsv,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-11_meg.json,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-11_meg.fif,10.743,409.091,398.348,-0.012,1000.0,False,0.0395,10.65
08,12,12,stimuli/audio/story_12.wav,351.712,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-12_events.tsv,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-12_meg.json,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-12_meg.fif,17.865,369.57,351.705,0.007,1000.0,False,0.0395,10.65
08,13,13,stimuli/audio/story_13.wav,323.744,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-13_events.tsv,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-13_meg.json,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-13_meg.fif,17.635,341.356,323.721,0.023,1000.0,False,0.0395,10.65
08,14,14,stimuli/audio/story_14.wav,318.992,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-14_events.tsv,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-14_meg.json,derivatives/preprocessed_data/sub-08/MEG/sub-08_task-RDR_run-14_meg.fif,49.727,368.686,318.959,0.033,1000.0,False,0.0395,10.65
